万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
300059.SZ,300059,20241009,93039000,230100,3693126,85167229,69927,0,,,155099157,3680602526,240000,230100,240000,243600,230700,230800,230900,231000,231100,231200,231300,231400,231500,231600,455600,33400,57529,282681,1375639,9400,27000,33040,162040,133900,230100,230000,229900,229800,229700,229600,229500,229400,229300,229200,212198,6204200,499700,50300,28700,29100,37700,28600,9700,34000,266900,213200,327452807,53981198,0,0,0,0,0,
300059.SZ,300059,20241009,93042000,230000,6402217,147333377,72704,0,,,161501374,3827935903,240000,230000,240000,243600,230100,230200,230300,230400,230500,230600,230700,230800,230900,231000,344120,3300,1700,1240,95400,40200,16000,12200,16400,560600,230000,229900,229800,229700,229600,229500,229400,229300,229200,229100,2702481,501700,50500,32200,39300,37700,28600,9700,34100,31700,267000,212000,326022027,50411081,0,0,0,0,0,
300059.SZ,300059,20241009,93045000,230000,6806638,156593286,76688,0,,,168308012,3984529189,240000,229900,240000,243600,230000,230100,230200,230300,230400,230500,230600,230700,230800,230900,9700,318790,121568,2100,4200,11800,5100,22300,32860,41600,229900,229800,229700,229600,229500,229400,229300,229200,229100,229000,404443,55200,44100,39800,38000,28600,9800,34100,32000,233700,267200,211000,323690291,47672343,0,0,0,0,0,
300059.SZ,300059,20241009,93048000,230000,6882164,158283553,79245,0,,,175190176,4142812742,240000,229300,240000,243600,230000,230100,230200,230300,230400,230500,230600,230700,230800,230900,212099,169024,122168,16300,8600,11800,7700,35600,35660,57000,229500,229300,229200,229100,229000,228900,228800,228700,228600,228500,100,5079,34100,32500,238300,64000,1095100,318200,315200,73000,267300,210700,320967136,47146879,0,0,0,0,0,
300059.SZ,300059,20241009,93051000,229800,4466324,102446851,81408,0,,,179656500,4245259593,240000,228700,240000,243600,229800,229900,230000,230100,230200,230300,230400,230500,230600,230700,36100,302386,2634487,698227,122968,15700,11800,29900,49500,51680,229100,229000,228900,228700,228600,228500,228400,228300,228200,228100,100,800,200,319279,316300,84400,4600,68800,49900,221100,267100,210100,321992638,46180579,0,0,0,0,0,
300059.SZ,300059,20241009,93054000,229900,7204503,165591523,84026,0,,,186861003,4410851116,240000,228700,240000,243600,229900,230000,230100,230200,230300,230400,230500,230600,230700,230800,54964,353832,809181,123368,17000,11800,31300,49600,139780,53000,229100,229000,228900,228800,228700,228600,228500,228400,228300,228200,6400,12600,1800,14000,240276,319600,84500,4600,68900,50000,267500,210100,317258391,46381776,0,0,0,0,0,
300059.SZ,300059,20241009,93057000,229000,3288680,75290912,85613,0,,,190149683,4486142028,240000,228300,240000,243600,229000,229100,229200,229300,229400,229500,229600,229700,229800,229900,52000,194254,85980,10000,5000,582207,33780,130900,420720,270204,228900,228300,228200,228100,228000,227900,227800,227700,227600,227500,500,64496,50300,221600,950700,77700,154400,247900,27700,52700,267400,209800,317016508,45858996,0,0,0,0,0,
300059.SZ,300059,20241009,93100000,228500,4416400,101106353,87857,0,,,194566083,4587248381,240000,228000,240000,243600,228500,228800,228900,229000,229100,229200,229300,229400,229500,229600,17700,5000,7900,400,473962,63820,68800,6100,332680,62180,228100,228000,227900,227800,227700,227600,227500,227400,227300,227200,1000,593096,77700,157500,248300,37900,52700,5000,10600,6800,267500,209600,315202399,45426696,0,0,0,0,0,
300059.SZ,300059,20241009,93103000,227800,3803496,86895557,90116,0,,,198369579,4674143938,240000,227800,240000,243600,227800,228000,228100,228200,228300,228400,228500,228600,228700,228800,385,29900,24900,800,210016,5300,15600,300000,45800,46898,227700,227600,227500,227400,227300,227200,227100,227000,226900,226800,251800,38400,53500,5300,10900,7600,21700,118600,3600,438700,267400,209200,315282242,44666600,0,0,0,0,0,
300059.SZ,300059,20241009,93106000,228000,3107354,70860572,91925,0,,,201476933,4745004510,240000,227000,240000,243600,227700,228000,228100,228200,228300,228400,228500,228600,228700,228800,1200,3800,146228,29700,160200,6200,72100,6800,97360,96028,227000,226900,226800,226700,226600,226500,226400,226300,226200,226100,43346,4100,437000,26200,468200,34500,1100,20000,11200,8500,267500,209000,313409053,44329846,0,0,0,0,0,
300059.SZ,300059,20241009,93109000,227300,2977346,67742280,93550,0,,,204454279,4812746790,240000,226800,240000,243600,227300,227500,227600,227700,227800,227900,228000,228100,228200,228300,49000,2600,24800,201730,52909,300,239197,237510,39600,232300,227100,227000,226900,226800,226700,226600,226500,226400,226300,226200,100,100,500,285700,26400,473300,34700,1100,20000,11200,267500,209000,312332000,44454600,0,0,0,0,0,
300059.SZ,300059,20241009,93112000,227600,3542709,80419116,95325,0,,,207996988,4893165906,240000,226600,240000,243600,227600,227700,227800,227900,228000,228100,228200,228300,228400,228500,127555,892158,255509,22100,594630,437450,148400,136600,17800,261600,227000,226900,226800,226600,226500,226400,226300,226200,226100,226000,300,80231,6400,35260,39900,1100,18000,11200,8500,181800,267400,208800,312003995,44044291,0,0,0,0,0,
300059.SZ,300059,20241009,93115000,227700,6647175,151244276,97702,0,,,214644163,5044410182,240000,226100,240000,243600,227900,228100,228200,228300,228400,228500,228600,228700,228800,228900,1700,270135,67800,69600,17300,266400,21600,68160,97328,635186,227700,227600,227500,227400,227300,227200,227100,227000,226900,226800,120768,139880,25300,1400,185300,6000,20700,2947268,33800,28100,267800,210100,308117121,47621516,0,0,0,0,0,
300059.SZ,300059,20241009,93118000,228100,5754521,130989066,100288,0,,,220398684,5175399248,240000,226100,240000,243600,228800,228900,229000,229100,229200,229300,229400,229500,229600,229700,76556,656022,399348,1323587,78760,66300,19420,414330,33300,40780,228100,228000,227900,227800,227700,227600,227500,227400,227300,227200,10789,9300,25500,13200,19668,68800,7400,1100,64951,4300,268300,209700,303319986,47197495,0,0,0,0,0,
300059.SZ,300059,20241009,93121000,228900,3904802,89249020,102145,0,,,224303486,5264648268,240000,226100,240000,243600,229100,229200,229300,229400,229500,229600,229700,229800,229900,230000,1265813,90660,65300,18720,400210,36900,38080,340540,677624,1485397,228900,228800,228600,228500,228400,228200,228100,228000,227900,227800,5100,9900,12340,7000,2200,21700,15900,217147,421100,265500,268600,210100,300550042,48377706,0,0,0,0,0,
300059.SZ,300059,20241009,93124000,229300,4426413,101382461,104162,0,,,228729899,5366030729,240000,226100,240000,243600,229800,229900,230000,230100,230200,230300,230400,230500,230600,230700,228323,596228,1516497,626069,19400,5600,3300,24900,6100,35200,229200,229100,229000,228900,228800,228700,228600,228500,228400,228300,4200,136560,61400,555900,272944,6600,27100,44407,14000,34600,268900,211100,297247224,51365042,0,0,0,0,0,
300059.SZ,300059,20241009,93127000,229900,3419348,78538278,105683,0,,,232149247,5444569007,240000,226100,240000,243600,230000,230100,230200,230300,230400,230500,230600,230700,230800,230900,981134,590449,19400,5600,3300,24900,6100,31200,19000,17800,229900,229800,229700,229600,229500,229400,229300,229200,229100,229000,7900,9300,50100,128200,248258,23200,67420,116000,2173534,340200,269200,212400,294898248,55646494,0,0,0,0,0,
300059.SZ,300059,20241009,93130000,231000,3201766,73646317,107394,0,,,235351013,5518215324,240000,226100,240000,243600,231000,231100,231200,231300,231400,231500,231600,231700,231800,231900,252769,824365,50000,35700,21640,113429,92920,71680,772228,6300,230700,230400,230100,230000,229900,229800,229700,229600,229500,229400,72700,500,178700,299570,189000,890240,35848,153176,299958,79800,269500,213100,292294382,58312921,0,0,0,0,0,
300059.SZ,300059,20241009,93133000,231000,2137593,49302873,108468,0,,,237488606,5567518197,240000,226100,240000,243600,231100,231200,231300,231400,231500,231600,231700,231800,231900,232000,587846,50000,35700,23240,113429,92920,71680,777728,6300,167808,231000,230900,230700,230600,230400,230300,230200,230100,230000,229900,8860,2500,4300,2100,6100,200,3200,264247,1880700,528300,269600,213600,290614872,60640380,0,0,0,0,0,
300059.SZ,300059,20241009,93136000,231200,2969822,68659316,109978,0,,,240458428,5636177513,240000,226100,240000,243600,231800,231900,232000,232100,232200,232300,232400,232500,232600,232700,458397,7700,154808,506687,16400,15764,11700,32100,29700,132340,231200,231100,231000,230900,230800,230700,230600,230500,230400,230300,4780,348904,1264222,21500,7000,70372,14900,32200,10800,14000,269900,213900,288269490,61728558,0,0,0,0,0,
300059.SZ,300059,20241009,93139000,232000,2136613,49490497,111119,0,,,242595041,5685668010,240000,226100,240000,243600,232100,232200,232300,232400,232500,232600,232700,232800,232900,233000,300492,16600,15764,11700,32100,29700,122740,78400,22300,581621,232000,231900,231800,231700,231600,231500,231400,231300,231200,231100,75900,9152,111760,3900,12800,44100,18900,117807,483260,1212192,270100,214500,286651289,64011545,0,0,0,0,0,
300059.SZ,300059,20241009,93142000,233000,1886046,43791073,112341,0,,,244481087,5729459083,240000,226100,240000,243600,233000,233100,233200,233300,233500,233600,233700,233800,233900,234000,496025,100,1000,8100,5800,20900,67585,19280,246268,20600,232500,232400,232300,232200,232100,232000,231900,231800,231700,231600,5700,8200,95800,11900,313890,256800,75796,673000,58400,43600,270200,215100,284707700,66191847,0,0,0,0,0,
300059.SZ,300059,20241009,93145000,232400,2547069,59321522,113703,0,,,247028156,5788780605,240000,226100,240000,243600,233900,234000,234100,234200,234500,234600,234700,234800,234900,235000,93073,19700,20500,1600,500,2300,10000,1800,16400,638590,232400,232300,232200,232100,232000,231900,231800,231700,231600,231500,81004,11400,117027,1817490,609800,89100,1312400,59100,26200,202600,270400,215600,283339051,68286638,0,0,0,0,0,
300059.SZ,300059,20241009,93148000,234300,2614772,61014109,115444,0,,,249642928,5849794714,240000,226100,240000,243600,234300,234400,234500,234600,234700,234800,234900,235000,235100,235200,4600,3900,58700,2500,2800,72000,51200,630763,385949,243847,233900,233800,233700,233300,233100,233000,232900,232800,232700,232600,16100,100,4300,100,3200,281728,67800,18700,27500,317800,270500,215800,282461710,69451199,0,0,0,0,0,
300059.SZ,300059,20241009,93151000,233900,5136422,119960291,118350,0,,,254779350,5969755005,240000,226100,240000,243600,234800,235000,235100,235200,235300,235400,235500,235600,235700,235800,2100,627563,304949,242847,100,5432,19000,332140,339853,7100,233900,233800,233600,233500,233300,233200,233100,233000,232900,232800,163560,1000,4700,6100,4600,2200,400,150956,1100,2600,270500,215500,281563586,68518740,0,0,0,0,0,
300059.SZ,300059,20241009,93154000,234500,4532492,106023386,120796,0,,,259311842,6075778391,240000,226100,240000,243600,234800,235000,235100,235200,235300,235400,235500,235600,235700,235800,4900,383903,304749,242847,100,5432,19000,329140,339453,5600,234300,234200,234100,234000,233900,233800,233700,233500,233400,233300,19600,1000,7480,30000,47900,1200,300,4848,8900,2400,270700,215500,280361905,68243356,0,0,0,0,0,
300059.SZ,300059,20241009,93157000,235600,3537950,83078690,122674,0,,,262849792,6158857081,240000,226100,240000,243600,235600,235700,235800,235900,236000,236100,236300,236500,236600,236700,185819,330753,5600,8800,436040,300,9900,3300,7000,303200,235000,234900,234800,234700,234600,234500,234400,234300,234200,234100,395116,1800,582667,10700,24700,169200,31471,633896,45700,34500,270900,216100,278304056,70058516,0,0,0,0,0,
300059.SZ,300059,20241009,93200000,236000,2354592,55406881,123687,0,,,265204384,6214263962,240000,226100,240000,243600,236000,236100,236300,236400,236500,236600,236700,236800,237000,237100,411224,300,9900,4800,3300,7000,303200,7500,114300,17000,235600,235500,235400,235300,235200,235100,235000,234900,234800,234700,72080,800,4900,800,4000,25740,454404,23700,2143567,47700,271000,216800,276961151,73021324,0,0,0,0,0,
300059.SZ,300059,20241009,93203000,236500,2032872,47976473,124617,0,,,267237256,6262240435,240000,226100,240000,243600,236700,236800,237000,237100,237200,237300,237400,237500,237600,237700,111400,7500,114300,17000,2000,300,1000,11328,500,3460,236500,236400,236300,236100,236000,235900,235800,235700,235600,235500,2400,121300,8200,1400,102429,1400,8200,6200,952179,57700,271200,217200,275642193,74688645,0,0,0,0,0,
300059.SZ,300059,20241009,93206000,236700,2547212,60311297,125689,0,,,269784468,6322551732,240000,226100,240000,243600,237800,237900,238000,238100,238200,238300,238400,238500,238600,238700,9100,12346,347367,300,700,1000,1000,90800,1800,19100,236700,236600,236500,236400,236300,236200,236100,236000,235900,235800,109888,55600,421500,71900,82400,43100,191500,1524029,29200,20700,271300,217800,273694173,77269893,0,0,0,0,0,
300059.SZ,300059,20241009,93209000,237900,2299321,54553152,126779,0,,,272083789,6377104884,240000,226100,240000,243600,237900,238000,238100,238200,238300,238400,238500,238600,238700,238800,2100,70360,300,700,1000,1000,90800,1800,19100,563799,237800,237700,237600,237500,237400,237200,237000,236900,236800,236700,4900,1500,500,1000,1800,3200,39776,10800,43200,1388523,271400,218300,272930829,79470204,0,0,0,0,0,
300059.SZ,300059,20241009,93212000,238000,2183694,52013913,127780,0,,,274267483,6429118797,240000,226100,240000,243600,238800,238900,239000,239100,239200,239300,239400,239500,239600,239700,112399,277929,4138240,156320,291996,410296,321840,4971866,904991,1817082,238000,237900,237800,237700,237600,237500,237400,237300,237200,237100,365240,412502,911184,16300,26000,101600,7900,22400,38200,105400,271600,219000,271427247,82395930,0,0,0,0,0,
300059.SZ,300059,20241009,93215000,238800,2292356,54637742,128979,0,,,276559839,6483756539,240000,226100,240000,243600,239000,239100,239200,239300,239400,239500,239600,239700,239800,239900,3883608,156120,290696,380296,320440,4961566,889591,1776887,3887179,15438709,238800,238600,238500,238400,238300,238200,238100,238000,237900,237800,27333,100,500,1000,2000,11700,8620,636800,2250533,1831784,271700,219600,270183804,84880174,0,0,0,0,0,
300059.SZ,300059,20241009,93218000,238900,5417173,129294597,131398,0,,,281977012,6613051136,240000,226100,240000,243600,238900,239000,239100,239200,239300,239400,239500,239600,239700,239800,10200,1826919,155820,291696,369596,315440,4933622,887591,1708767,3730818,238800,238700,238600,238500,238400,238300,238200,238100,238000,237900,324980,100,900,87600,9900,14600,13900,31900,281100,2696933,272000,219400,267073236,84185101,0,0,0,0,0,
300059.SZ,300059,20241009,93221000,239300,5755875,137521003,134211,0,,,287732887,6750572139,240000,226100,240000,243600,239300,239400,239500,239600,239700,239800,239900,240000,240100,240200,222212,297140,4924722,879391,1697667,3684718,14912112,6157729,23504,19238,239200,239100,239000,238900,238800,238700,238600,238500,238300,238200,9100,5600,836051,96200,156000,5800,4300,2300,100,81354,272400,219500,264119942,84226226,0,0,0,0,0,
300059.SZ,300059,20241009,93224000,239200,4782486,114357124,136674,0,,,292515373,6864929263,240000,226100,240000,243600,239400,239500,239600,239700,239800,239900,240000,240100,240200,240300,164752,4860322,868991,1679867,3623124,14620356,6310990,24404,23758,115496,239200,239000,238900,238800,238700,238600,238500,238400,238300,238200,1400,55212,1297653,747100,14000,7200,6100,1300,26600,128054,272500,219500,263531253,84056940,0,0,0,0,0,
300059.SZ,300059,20241009,93227000,239500,4611113,110327708,139068,0,,,297126486,6975256971,240000,226100,240000,243600,239500,239600,239700,239800,239900,240000,240100,240200,240300,240400,4519078,848291,1668167,3548824,14401620,6325378,29128,24098,115496,59708,239400,239300,239200,239100,239000,238900,238800,238700,238600,238500,13800,125300,48600,2400,52200,1569637,1030800,16600,8200,6700,272600,219400,262434983,83357879,0,0,0,0,0,
300059.SZ,300059,20241009,93230000,239400,5610565,134334804,141361,0,,,302737051,7109591775,240000,226100,240000,243600,239400,239500,239600,239700,239800,239900,240000,240100,240200,240300,25300,1854978,849291,1551967,3496224,14231584,6290420,29128,24098,115496,239300,239200,239100,239000,238900,238800,238700,238600,238500,238400,260035,358700,15800,384100,1499737,1071500,19700,8700,25700,5600,273000,219300,259224668,82791918,0,0,0,0,0,
300059.SZ,300059,20241009,93233000,239500,5832878,139641669,144512,0,,,308569929,7249233444,240000,226100,240000,243600,239600,239700,239800,239900,240000,240100,240200,240300,240400,240500,440891,1539767,3421544,14059016,6325480,27328,30198,113636,59708,55800,239500,239400,239300,239200,239100,239000,238900,238800,238700,238600,200,59888,175117,41900,33300,495552,1416800,1092800,19700,9400,273400,219100,256151152,81791003,0,0,0,0,0,
300059.SZ,300059,20241009,93236000,239700,4418580,105855710,146512,0,,,312988509,7355089154,240000,226100,240000,243600,239700,239800,239900,240000,240100,240200,240300,240400,240500,240600,1293658,3412144,13841558,6312856,29728,76078,115236,59708,57800,16580,239600,239500,239400,239300,239200,239100,239000,238900,238800,238700,69900,384964,1519556,282005,83800,42700,557552,1351600,1099800,18000,273500,219400,255162770,83021490,0,0,0,0,0,
300059.SZ,300059,20241009,93239000,239800,7583716,181703942,149790,0,,,320572225,7536793096,240000,226100,240000,243600,239800,239900,240000,240100,240200,240300,240400,240500,240600,240700,2265630,13505658,6283300,29728,76078,115036,59708,58300,16380,4000,239700,239600,239500,239400,239300,239200,239100,239000,238900,238800,22944,55000,56800,732260,387205,122400,47900,311752,1194200,1092900,273900,218900,251957891,80829374,0,0,0,0,0,
300059.SZ,300059,20241009,93242000,239900,4056254,97242230,152051,0,,,324628479,7634035326,240000,226100,240000,243600,239900,240000,240100,240200,240300,240400,240500,240600,240700,240800,13903176,6274744,29408,76078,117336,59708,58500,16380,4000,29200,239800,239700,239600,239500,239400,239300,239200,239100,239000,238900,2800,87947,644799,452900,877004,480805,120000,53300,321352,1139400,274200,219100,249937438,81475920,0,0,0,0,0,
300059.SZ,300059,20241009,93245000,239900,4176752,100172347,154342,0,,,328805231,7734207673,240000,226100,240000,243600,239900,240000,240100,240200,240300,240400,240500,240600,240700,240800,11577216,6572944,30008,76678,117536,58708,58500,16380,4000,23300,239800,239700,239600,239500,239400,239300,239200,239100,239000,238900,38095,525000,846800,511700,1041800,513505,130200,59800,555252,1072800,274500,219300,247580476,81916338,0,0,0,0,0,
300059.SZ,300059,20241009,93248000,239900,5804758,139230277,157407,0,,,334609989,7873437950,240000,226100,240000,243600,239900,240000,240100,240200,240300,240400,240500,240600,240700,240800,7414619,6580513,28208,77078,119536,58708,58500,16380,4000,23300,239800,239700,239600,239500,239400,239300,239200,239100,239000,238900,233494,243600,882543,602500,1053600,501705,131900,61400,730752,1000700,275100,219200,243328356,81496080,0,0,0,0,0,
300059.SZ,300059,20241009,93251000,239900,6650626,159499844,161686,0,,,341260615,8032937794,240000,226100,240000,243600,239900,240000,240100,240200,240300,240400,240500,240600,240700,240800,2749159,6253079,29708,80778,112036,58708,58500,18080,4000,23300,239700,239600,239500,239400,239300,239200,239100,239000,238900,238800,3000,34811,572900,1123900,505705,132000,59000,797152,963600,896400,275800,218800,237974434,79236654,0,0,0,0,0,
300059.SZ,300059,20241009,93254000,239500,6928036,166135047,165249,0,,,348188651,8199072841,240000,226100,240000,243600,239500,239800,240000,240100,240200,240300,240400,240500,240600,240700,278233,1500,5807364,31968,80778,112036,59208,158500,18080,4000,239400,239300,239200,239100,239000,238900,238800,238700,238600,238500,601375,476805,133700,58800,714052,976400,863400,27100,8900,27400,276300,218400,234850170,77582018,0,0,0,0,0,
300059.SZ,300059,20241009,93257000,240000,6095676,146097752,167906,0,,,354284327,8345170593,240000,226100,240000,243600,240000,240100,240200,240300,240400,240500,240600,240700,240800,240900,4695544,33808,83378,112236,59208,159200,18080,4000,21700,71800,239900,239800,239700,239600,239500,239400,239300,239100,239000,238900,5100,8349,4800,6200,82500,44700,1200,31116,588852,946000,276500,218000,233241701,76024603,0,0,0,0,0,
300059.SZ,300059,20241009,93300000,240000,4328676,103772741,170025,0,,,358613003,8448943334,240000,226100,240000,243600,240000,240100,240200,240300,240400,240500,240600,240700,240800,240900,3145192,45584,83378,112236,59208,159200,18080,4000,29000,71800,239900,239800,239700,239600,239500,239400,239300,239200,239100,239000,53956,10580,8000,71800,151500,4500,159700,1500,900,95789,276800,217800,231600885,75364911,0,0,0,0,0,
300059.SZ,300059,20241009,93303000,240000,3894174,93415968,172372,0,,,362507177,8542359302,240000,226100,240000,243600,240000,240100,240200,240300,240400,240500,240600,240700,240800,240900,1211115,47084,83878,112436,59208,141900,17780,4000,29400,71800,239900,239800,239500,239400,239300,239200,239100,239000,238900,238800,10000,500,204962,176700,168800,5700,1000,124989,727000,753800,277100,217800,229628379,75162337,0,0,0,0,0,
300059.SZ,300059,20241009,93306000,240100,3242079,77814379,174292,0,,,365749256,8620173681,240500,226100,240000,243600,240500,240600,240700,240800,240900,241000,241100,241200,241300,241400,104502,17780,5000,37700,91800,127069,20000,31601,3534400,7700,240100,240000,239900,239800,239700,239600,239500,239400,239300,239200,12500,957830,237900,49791,15300,21500,484062,196700,123000,6800,277300,218100,228021400,76372358,0,0,0,0,0,
300059.SZ,300059,20241009,93309000,240600,3321081,79778309,175580,0,,,369070337,8699951990,240900,226100,240000,243600,240900,241000,241100,241200,241300,241400,241500,241600,241700,241800,37600,126269,20500,31601,3534400,7700,15816,29700,8335,72440,240600,240500,240300,240200,240100,240000,239900,239800,239700,239600,5000,800,12500,4400,39200,2442849,610800,183791,57600,38800,277400,218700,227730480,78480893,0,0,0,0,0,
300059.SZ,300059,20241009,93312000,241300,1780068,42821020,176539,0,,,370850405,8742773010,241300,226100,240000,243600,241300,241400,241500,241600,241700,241800,241900,242000,242100,242200,3250102,7700,15816,28800,8335,73440,21000,320316,4200,62000,240900,240800,240700,240600,240500,240400,240300,240200,240100,240000,13400,24000,33000,66252,334680,8200,22200,54000,76500,2807949,277400,219000,227303080,79378525,0,0,0,0,0,
300059.SZ,300059,20241009,93315000,241100,2173800,52399185,177396,0,,,373024205,8795172195,241300,226100,240000,243600,241300,241400,241500,241600,241700,241800,241900,242000,242100,242200,2444802,7700,20016,28800,8335,73440,21200,320316,4200,62000,241100,241000,240900,240600,240500,240400,240300,240200,240100,240000,106060,44900,122900,190492,753280,9500,30000,55300,141700,3323849,277600,219300,226129620,80362925,0,0,0,0,0,
300059.SZ,300059,20241009,93318000,241300,3742248,90242067,178980,0,,,376766453,8885414262,241300,226100,240000,243600,241300,241400,241500,241600,241700,241800,241900,242000,242100,242200,229706,27700,20016,29200,8035,73440,21200,320516,4200,62000,240900,240700,240600,240500,240400,240300,240200,240100,240000,239900,31476,5100,21900,899708,17100,59500,105100,156900,3153449,753200,278000,219100,223886608,80146143,0,0,0,0,0,
300059.SZ,300059,20241009,93321000,242000,1765345,42635846,179866,0,,,378531798,8928050108,242000,226100,240000,243600,242000,242100,242200,242300,242400,242500,242600,242700,242800,242900,86573,4200,59900,4700,20000,18980,132876,21600,95000,4453652,241500,241400,241300,241200,241100,241000,240900,240800,240700,240600,37224,29500,2397831,64000,385100,52700,278476,3600,6400,28500,278100,220000,223009673,82518498,0,0,0,0,0,
300059.SZ,300059,20241009,93324000,242000,1183033,28612058,180583,0,,,379714831,8956662166,242800,226100,240000,243600,242800,242900,243000,243100,243200,243300,243400,243500,243600,243700,63200,4452852,1466744,23980,28000,226557,104392,1073457,7726576,3028938,242000,241900,241800,241700,241600,241500,241400,241300,241200,241100,446464,3600,10000,32400,29300,46600,63892,5320066,86000,588600,278200,220900,222523044,85259265,0,0,0,0,0,
300059.SZ,300059,20241009,93327000,242900,1263571,30659899,181088,0,,,380978402,8987322065,242900,226100,240000,243600,242900,243000,243100,243200,243300,243400,243500,243600,243700,243800,4005752,1465344,23980,27600,227057,104692,1069557,7718160,3028938,258606,242800,242500,242400,242300,242200,242100,242000,241900,241800,241700,71800,1400,800,500,107666,83300,1469127,10500,91400,64200,278300,221300,221927387,86395394,0,0,0,0,0,
